339,Harry Turpin Stadium,Natchitoches,LA,71457,US,America/Chicago,NULL,NULL,36.58879089,15971,1976,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
340,Harvard Stadium,Boston,MA,2134,US,America/New_York,NULL,NULL,1.96428895,30323,1903,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
341,Harvey Randall Wickes Memorial Stadium,University Center,MI,48915,US,NULL,NULL,NULL,NULL,6800,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
342,Heinz Field,Pittsburgh,PA,15260,US,America/New_York,NULL,NULL,220.5887146,68400,2001,1,0,2024-04-23 01:47:52,2024-04-23 01:47:52
343,Helen and Leonard Moretz Stadium,Hickory,NC,28602,US,NULL,NULL,NULL,NULL,8500,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
344,Hempstead Stadium,Beverly,MA,26253,US,NULL,NULL,NULL,NULL,3000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
345,Henry Biesiot Activities Center,Dickinson,ND,58602,US,NULL,NULL,NULL,NULL,0,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
346,Henry G. Steinbrenner '27 Stadium,Cambridge,MA,21613,US,NULL,NULL,NULL,NULL,1000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
347,Herb Parker Stadium,Minot,ND,58702,US,NULL,NULL,NULL,NULL,4250,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
348,High Point Solutions Stadium,Piscataway,NJ,8854,US,America/New_York,NULL,NULL,8.543146133,52454,1994,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
349,Hillsboro Stadium,Portland,OR,97124,US,America/Los_Angeles,NULL,NULL,65.4,7600,1999,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
350,Hoernemann Stadium,Tiffin,OH,44883,US,NULL,NULL,NULL,NULL,1300,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
351,Hollingsworth Field,Saint Peter,MN,56082,US,NULL,NULL,NULL,NULL,3000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
352,Holmgren Athletic Complex,Chicago,IL,60022,US,NULL,NULL,NULL,NULL,3000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
353,Holt Arena,Pocatello,ID,83201,US,America/Boise,NULL,NULL,1390.252441,12000,1970,0,1,2024-04-23 01:47:52,2024-04-23 01:47:52
354,Homer Bryce Stadium,Nacogdoches,TX,75961,US,America/Chicago,NULL,NULL,89.99433899,14575,1973,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
355,Homewood Field,Baltimore,MD,21221,US,NULL,NULL,NULL,NULL,8500,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
356,Hornet Stadium,Montgomery,AL,36106,US,America/Chicago,NULL,NULL,79.35839844,26500,2012,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
357,Hornet Stadium,Sacramento,CA,95819,US,America/Los_Angeles,NULL,NULL,12.30015659,21195,1969,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
358,Hotchkiss Field,Washington,DC,20549,US,NULL,NULL,NULL,NULL,1500,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
359,Houchens Industries-L. T. Smith Stadium,Bowling Green,KY,42101,US,America/Chicago,NULL,NULL,154.4346619,22113,1968,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
360,Houck Field,Cape Girardeau,MO,63703,US,NULL,NULL,NULL,NULL,10000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
361,Houck Stadium,Cape Girardeau,MO,63701,US,America/Chicago,NULL,NULL,137.7152405,11015,1930,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
362,Hovey Field,Richmond,VA,23298,US,NULL,NULL,NULL,NULL,10000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
363,Hubert Jack Stadium,Lock Haven,PA,NULL,US,NULL,NULL,NULL,NULL,3500,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
364,Hughes Stadium,Baltimore,MD,80521,US,America/New_York,NULL,NULL,67.05336761,10000,1949,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
365,Hunter Stadium,Saint Charles,MO,63301,US,NULL,NULL,NULL,NULL,7450,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
366,Husky Stadium,Seattle,WA,98195,US,America/Los_Angeles,NULL,NULL,11.65622807,70138,1920,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
367,Husky Stadium,Saint Cloud,MN,56304,US,NULL,NULL,NULL,NULL,4198,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
368,Husky Stadium,Houston,TX,77074,US,America/Chicago,NULL,NULL,19.87884521,5000,2014,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
369,I.L. & Sue Morris Stadium,Glenville,WV,26351,US,NULL,NULL,NULL,NULL,2800,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
370,Independence Stadium,Shreveport,FL,71107,US,America/Chicago,NULL,NULL,78.48539734,52000,1924,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
371,Indian Bowl,Muskogee,OK,74401,US,NULL,NULL,NULL,NULL,0,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
372,Ingalls Field,Ripon,WI,54971,US,NULL,NULL,NULL,NULL,3500,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
373,Irwin Belk Complex,Charlotte,NC,28206,US,NULL,NULL,NULL,NULL,4500,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
374,Irwin Belk Stadium,Wingate,NC,28174,US,NULL,NULL,NULL,NULL,3500,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
375,Jack Britt Memorial Stadium,Painesville,OH,44077,US,NULL,NULL,NULL,NULL,3000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
376,Jack Coffey Field,Bronx,NY,NULL,US,NULL,NULL,NULL,NULL,7000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
377,Jack Miller Stadium,Ashland,OH,NULL,US,NULL,NULL,NULL,NULL,6000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
378,Jackson Field,Alpine,TX,79830,US,NULL,NULL,NULL,NULL,4000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
379,Jack Spinks Stadium,Lorman,MS,39096,US,America/Chicago,NULL,NULL,72.25324249,22500,1992,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
380,Jack Trice Stadium,Ames,IA,50011,US,America/Chicago,NULL,NULL,274.9135437,61500,1975,1,0,2024-04-23 01:47:52,2024-04-23 01:47:52
381,Jahna Field,Winter Haven,FL,33880,US,NULL,NULL,NULL,37.3,0,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
382,Jake Christiansen Stadium,Moorhead,MN,NULL,US,NULL,NULL,NULL,NULL,7000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
383,James S. Malosky Stadium,Duluth,MN,55811,US,NULL,NULL,NULL,NULL,4500,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
384,Jamieson Stadium,Greensboro,NC,27401,US,NULL,NULL,NULL,NULL,10000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
385,Javelina Stadium,Kingsville,TX,78363,US,NULL,NULL,NULL,NULL,15000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
386,Jayne Stadium,Morehead,KY,40351,US,America/New_York,NULL,NULL,228.1033936,10000,1964,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
387,Jerry E. Apple Stadium,Sherman,TX,75090,US,NULL,NULL,NULL,NULL,2500,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
388,Jerry Richardson Stadium,Charlotte,NC,28223,US,America/New_York,NULL,NULL,190.365509,15300,2013,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
389,Jess Dow Field,New Haven,CT,6473,US,NULL,NULL,NULL,NULL,6000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
390,Jessee/Miller Field,Hartford,CT,6103,US,NULL,NULL,NULL,NULL,5500,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
391,Jim Wacker Field at Bobcat Stadium,San Marcos,TX,78666,US,America/Chicago,NULL,NULL,177.8676453,30000,1981,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
392,J.J. Keller Field at Titan Stadium,Oshkosh,WI,54903,US,NULL,NULL,NULL,NULL,9800,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
393,J. Leslie Rollins Stadium,Storm Lake,IA,50588,US,NULL,NULL,NULL,NULL,3000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
394,Joan C. Edwards Stadium,Huntington,WV,25755,US,America/New_York,NULL,NULL,163.7328186,38016,1991,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
395,Joe Aillet Stadium,Ruston,LA,71272,US,America/Chicago,NULL,NULL,72.87982941,28019,1968,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
396,Joe Walton Stadium,Moon Township,PA,15108,US,America/New_York,NULL,NULL,351.4482422,3000,2005,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
397,John A. Farrell Stadium,West Chester,PA,19383,US,NULL,NULL,NULL,NULL,7500,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
398,John Clark Field,Plano,TX,NULL,US,NULL,NULL,NULL,NULL,0,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
399,John Coughlin Memorial Field,Worcester,MA,1613,US,NULL,NULL,NULL,NULL,2000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
400,John F. Kennedy Stadium,Springfield,MO,19148,US,America/Chicago,NULL,NULL,385.9,5200,1957,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
401,John F. Wiley Stadium,Waynesburg,PA,NULL,US,NULL,NULL,NULL,NULL,4000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
402,Johnny Red"" Floyd Stadium"",Murfreesboro,TN,37132,US,America/Chicago,NULL,NULL,191.7279816,30788,1933,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
403,Johnny Unitas Stadium,Towson,MD,21252,US,America/New_York,NULL,NULL,117.6974106,11200,1978,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
404,John O'Quinn Field at TDECU Stadium,Houston,TX,77004,US,America/Chicago,NULL,NULL,9.57440567,40000,2014,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
405,John P. Papp Stadium,Wooster,OH,44691,US,NULL,NULL,NULL,NULL,4500,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
406,Johnson Hagood Stadium,Charleston,SC,29403,US,America/New_York,NULL,NULL,4.137742996,11427,1948,1,0,2024-04-23 01:47:52,2024-04-23 01:47:52
407,Jones AT&T Stadium,Lubbock,TX,79409,US,America/Chicago,NULL,NULL,980.7632446,60454,1947,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
408,Jopson Athletic Complex,Bridgewater,VA,NULL,US,NULL,NULL,NULL,NULL,3500,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
409,Jordan-Hare Stadium,Auburn,AL,36849,US,America/Chicago,NULL,NULL,201.1737976,87451,1939,1,0,2024-04-23 01:47:52,2024-04-23 01:47:52
410,JSU Stadium,Jacksonville,AL,36265,US,America/Chicago,NULL,NULL,198.0679016,24000,1947,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
411,Justin F. Coressel Stadium,Defiance,OH,43512,US,NULL,NULL,NULL,NULL,4000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
412,J.W. Babb Stadium,Greenwood,SC,29153,US,NULL,NULL,NULL,NULL,4000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
413,Kean Alumni Stadium,Union,NJ,7083,US,NULL,NULL,NULL,NULL,5300,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
414,Keiser Multi-Purpose Field,West Palm Beach,FL,NULL,US,NULL,NULL,NULL,NULL,0,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
415,Kelly/Shorts Stadium,Mount Pleasant,MI,48859,US,America/Detroit,NULL,NULL,240.9007721,30255,1972,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
416,Kenan Memorial Stadium,Chapel Hill,NC,27515,US,America/New_York,NULL,NULL,127.7569809,50500,1927,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
417,Kenneth P. LaValle Stadium,Stony Brook,NY,11790,US,America/New_York,NULL,NULL,32.63183975,12300,2002,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
418,Kenneth R. Gill Stadium,Westminster,MD,NULL,US,NULL,NULL,NULL,NULL,1434,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
419,Kermit Tipton Stadium,Johnson City,TN,37604,US,America/New_York,NULL,NULL,544.1551514,6600,2010,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
420,Kessler Field,West Long Branch,NJ,7764,US,America/New_York,NULL,NULL,9.979202271,4000,1993,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
421,Kessler Stadium,West Long Branch,NJ,7764,US,America/New_York,NULL,NULL,9.9,4200,1993,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
422,Key Stadium,Indianapolis,IN,46222,US,NULL,NULL,NULL,NULL,5500,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
423,Kibbie Dome,Moscow,ID,83843,US,America/Los_Angeles,NULL,NULL,794.4794922,16000,1975,0,1,2024-04-23 01:47:52,2024-04-23 01:47:52
424,Kidd Brewer Stadium,Boone,NC,28608,US,America/New_York,NULL,NULL,991.3414307,30000,1962,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
425,Kinnick Stadium,Iowa City,IA,52242,US,America/Chicago,NULL,NULL,220.6357727,69250,1929,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
426,Kirkeby-Over Stadium,Sioux Falls,SD,57117,US,NULL,NULL,NULL,NULL,6500,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
427,Klas Field,Saint Paul,MN,NULL,US,NULL,NULL,NULL,NULL,2000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
428,Klein Field at Manitou,Northfield,MN,55057,US,NULL,NULL,NULL,NULL,3500,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
429,Knight Stadium,Buena Vista,VA,24416,US,NULL,NULL,NULL,NULL,1000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
430,Knox Stadium,Huntingdon,PA,16652,US,NULL,NULL,NULL,NULL,3000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
431,Koi Ishto Stadium,Ada,OK,74820,US,NULL,NULL,NULL,NULL,5000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
432,Korb Field,South Euclid,OH,44121,US,NULL,NULL,NULL,NULL,0,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
433,Kyle Field,College Station,TX,77843,US,America/Chicago,NULL,NULL,108.824585,102733,1927,1,0,2024-04-23 01:47:52,2024-04-23 01:47:52
434,Ladd Peebles Stadium,Mobile,AL,36695,US,America/Chicago,NULL,NULL,9.828813553,33471,1948,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
435,Laird Stadium,Northfield,MN,55057,US,NULL,NULL,NULL,NULL,7500,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
436,Lambeau Field,Greenbay,WI,54304,US,America/Chicago,NULL,NULL,192.3498077,80735,1957,1,0,2024-04-23 01:47:52,2024-04-23 01:47:52
437,Lane Field,Jackson,TN,38301,US,NULL,NULL,NULL,NULL,2500,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
438,Lane Stadium,Blacksburg,VA,24061,US,America/New_York,NULL,NULL,632.2631226,65632,1965,1,0,2024-04-23 01:47:52,2024-04-23 01:47:52
439,Langhorst Field,Elmhurst,IL,60126,US,NULL,NULL,NULL,NULL,2500,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
440,Larry Wilcox Stadium,Atchison,KS,66749,US,NULL,NULL,NULL,NULL,2500,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
441,LaVell Edwards Stadium,Provo,UT,84602,US,America/Denver,NULL,NULL,1412.097046,63470,1964,1,0,2024-04-23 01:47:52,2024-04-23 01:47:52
442,Lawrence A. Wien Stadium,Manhattan,NY,10034,US,America/New_York,NULL,NULL,10.95070267,17000,1984,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
443,Lawrence Tech Athletic Field,Southfield,MI,NULL,US,NULL,NULL,NULL,NULL,2300,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
444,Leckonby Stadium,Canton,NY,NULL,US,NULL,NULL,NULL,NULL,1500,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
445,Leemon Field,Lebanon,IL,62254,US,NULL,NULL,NULL,NULL,2000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
446,Legacy Field in Carlson Stadium,Decorah,IA,NULL,US,NULL,NULL,NULL,NULL,5000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
447,Legion Field,Birmingham,AL,35294,US,America/Chicago,NULL,NULL,174.6382141,72000,1927,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
448,Legions Field (FL),Lake Wales,FL,33885,US,NULL,NULL,NULL,NULL,0,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
449,LeGrand Stadium at 1st Community Credit Union Field,San Angelo,TX,76903,US,NULL,NULL,NULL,NULL,5670,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
450,Leonidoff Field,Poughkeepsie,NY,12601,US,America/New_York,NULL,NULL,24.94474983,5000,1968,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
451,Leslie C. Quick Jr. Stadium,Chester,PA,19013,US,NULL,NULL,NULL,NULL,4000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
452,Levi's Stadium,Santa Clara,CA,95054,US,America/Los_Angeles,NULL,NULL,4.531901836,68500,2014,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
453,Lewis C. Everett Stadium,Farmville,VA,23901,US,NULL,NULL,NULL,NULL,1850,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
454,Lewis Field Stadium,Hays,KS,67601,US,NULL,NULL,NULL,NULL,6362,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
455,Liberty Bowl Memorial Stadium,Memphis,TN,38152,US,America/Chicago,NULL,NULL,90.62445831,58325,1965,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
456,Liberty North High School,Liberty,MO,NULL,US,NULL,NULL,NULL,NULL,0,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
457,Lincoln Financial Field,Philadelphia,PA,19122,US,America/New_York,NULL,NULL,3.198706865,69879,2003,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
458,Lincoln Park Stadium,Forest Grove,OR,NULL,US,NULL,NULL,NULL,NULL,0,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
459,Lincoln University Stadium,Lincoln University,PA,19352,US,NULL,NULL,NULL,NULL,5000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
460,Lions Stadium,Ewing,NJ,8628,US,NULL,NULL,NULL,NULL,6000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
461,Little Giant Stadium,Crawfordsville,IN,47933,US,NULL,NULL,NULL,NULL,3500,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
462,Lloyd L. Thornton Stadium,Maryville,TN,37802,US,NULL,NULL,NULL,NULL,3000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
463,Los Angeles Memorial Coliseum,Los Angeles,CA,90089,US,America/Los_Angeles,NULL,NULL,42.50374222,77500,1923,1,0,2024-04-23 01:47:52,2024-04-23 01:47:52
464,Louis Crews Stadium,Huntsville,AL,35810,US,America/Chicago,NULL,NULL,214.9181061,21000,1996,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
465,Lubbers Stadium,Allendale,MI,49401,US,America/Detroit,NULL,NULL,205.8,10444,1973,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
466,Lucas Oil Stadium,Indianapolis,IN,46225,US,America/Indiana/Indianapolis,NULL,NULL,216.3370361,63000,2008,0,1,2024-04-23 01:47:52,2024-04-23 01:47:52
467,Lucy Laney Stadium,Augusta,GA,31522,US,NULL,NULL,NULL,NULL,9000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
468,Lumpkins Stadium,Waxahachie,TX,75165,US,NULL,NULL,NULL,NULL,9500,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
469,Luther "Nick" Jeralds Stadium,Fayetteville,NC,28304,US,NULL,NULL,NULL,NULL,5520,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
470,Lyle Hare Stadium,Spearfish,SD,57783,US,NULL,NULL,NULL,NULL,4200,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
471,Macalester Stadium,Saint Paul,MN,NULL,US,NULL,NULL,NULL,NULL,4000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
472,Macholtz Stadium,Anderson,IN,46016,US,NULL,NULL,NULL,NULL,4300,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
473,Mackay Stadium,Reno,NV,89557,US,America/Los_Angeles,NULL,NULL,1406.57605,27000,1966,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
474,Malone Stadium,Monroe,LA,71209,US,America/Chicago,NULL,NULL,22.998209,30427,1978,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
475,Malosky Stadium,Duluth,MN,55811,US,NULL,NULL,NULL,NULL,0,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
476,Mangelsdorf Field,Dallas,PA,18612,US,NULL,NULL,NULL,NULL,1500,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
477,Manning Field at John L. Guidry Stadium,Thibodaux,LA,70301,US,America/Chicago,NULL,NULL,3.23726368,10500,1972,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
478,Mapleleaf Athletic Complex,Mount Pleasant,IA,52641,US,NULL,NULL,NULL,NULL,5000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
479,Marlins Park,Miami,FL,33125,US,America/New_York,NULL,NULL,1.853350639,34000,2012,1,0,2024-04-23 01:47:52,2024-04-23 01:47:52
480,Martin Stadium,Pullman,WA,99164,US,America/Los_Angeles,NULL,NULL,773.9526367,32952,1972,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
481,Marv Kay Stadium at Campbell Field,Golden,CO,62339,US,NULL,NULL,NULL,NULL,4000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
482,Maryland Stadium,College Park,MD,20742,US,America/New_York,NULL,NULL,32.68748093,51802,1950,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
483,Matador Stadium,Seguin,TX,79765,US,NULL,NULL,NULL,NULL,0,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
484,Maxwell Field,Mcminnville,OR,97128,US,NULL,NULL,NULL,NULL,4000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
485,McAfee Field,Hancock,MI,49930,US,NULL,NULL,NULL,NULL,1200,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
486,McArthur Field,Monmouth,OR,97361,US,NULL,NULL,NULL,NULL,3000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
487,McBride Field,Gambier,OH,43022,US,NULL,NULL,NULL,NULL,1762,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
488,McCarthy Stadium (Wilkes Barre),Wilkes Barre Township,PA,18702,US,NULL,NULL,NULL,NULL,3000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
489,McConnell Family Stadium,Erie,PA,16530,US,NULL,NULL,NULL,NULL,2500,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
490,McCulloch Stadium,Salem,OR,97310,US,NULL,NULL,NULL,NULL,7000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
491,McCully Stadium,Wheaton,IL,60187,US,NULL,NULL,NULL,NULL,4100,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
492,McKinney ISD Stadium,Mckinney,TX,NULL,US,NULL,NULL,NULL,NULL,12000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
493,McLane Stadium,Waco,TX,76704,US,America/Chicago,NULL,NULL,117.0538101,45140,2014,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
494,McPherson Memorial Stadium,Xenia,OH,45385,US,NULL,NULL,NULL,NULL,7000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
495,MDU Resources Community Bowl,Bismarck,ND,NULL,US,NULL,NULL,NULL,NULL,6000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
496,Meade Stadium,Kingston,RI,2881,US,America/New_York,NULL,NULL,32.68801498,8000,1928,1,0,2024-04-23 01:47:52,2024-04-23 01:47:52
497,Meares Stadium,Mars Hill,NC,NULL,US,NULL,NULL,NULL,NULL,5000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
498,Memorial Field,Hanover,NH,3755,US,America/New_York,NULL,NULL,152.3080139,11000,1923,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
499,Memorial Field (PA),New Wilmington,PA,16172,US,NULL,NULL,NULL,NULL,4500,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
500,Memorial Stadium,Lincoln,NE,68588,US,America/Chicago,NULL,NULL,354.9318848,85458,1923,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
501,Memorial Stadium,Lawrence,KS,66045,US,America/Chicago,NULL,NULL,274.855957,47000,1921,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
502,Memorial Stadium,Bloomington,IN,47408,US,America/Indiana/Indianapolis,NULL,NULL,231.6500854,52656,1960,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
503,Memorial Stadium,Champaign,IL,61820,US,America/Chicago,NULL,NULL,223.2471619,60670,1923,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
504,Memorial Stadium,Clemson,SC,29634,US,America/New_York,NULL,NULL,205.6452179,81500,1942,1,0,2024-04-23 01:47:52,2024-04-23 01:47:52
505,Memorial Stadium,Terre Haute,IN,47809,US,America/Indiana/Indianapolis,NULL,NULL,155.5213165,12764,1925,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
506,Memorial Stadium (Clarion, PA),Clarion,PA,16214,US,NULL,NULL,NULL,NULL,5000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
