747,USC,UCLA,UCLA,78,463,2023-11-19 01:30:00,1
748,Arizona State,Oregon,Oregon,78,716,2023-11-19 02:00:00,1
749,Stanford,California,California,78,701,2023-11-19 04:30:00,1
750,Idaho,Idaho State,Idaho,78,423,2023-11-19 05:00:00,1
751,Oregon State,Washington,Washington,78,606,2023-11-19 05:30:00,1
752,Nebraska,Iowa,Iowa,79,500,2023-11-24 22:00:00,1
753,Tulane,UT San Antonio,Tulane,79,78,2023-11-25 01:30:00,1
754,Oregon,Oregon State,Oregon,79,60,2023-11-25 06:30:00,1
755,Michigan,Ohio State,Michigan,79,521,2023-11-25 22:00:00,1
756,Louisville,Kentucky,Kentucky,79,567,2023-11-25 22:00:00,1
757,Purdue,Indiana,Purdue,79,637,2023-11-25 22:00:00,1
758,Minnesota,Wisconsin,Wisconsin,79,722,2023-11-26 01:30:00,1
759,NC State,North Carolina,NC State,79,154,2023-11-26 06:00:00,1
760,Kansas State,Iowa State,Iowa State,79,85,2023-11-26 06:00:00,1
761,UCLA,California,California,79,635,2023-11-26 08:30:00,1
762,Liberty,New Mexico State,Liberty,80,805,2023-12-02 05:00:00,1
763,Washington,Oregon,Washington,80,19,2023-12-02 06:00:00,1
764,Texas,Oklahoma State,Texas,80,56,2023-12-02 22:00:00,1
765,Toledo,Miami (OH),Miami (OH),80,278,2023-12-02 22:00:00,1
766,UNLV,Boise State,Boise State,80,19,2023-12-03 01:00:00,1
767,Alabama,Georgia,Alabama,80,515,2023-12-03 02:00:00,1
768,Tulane,SMU,SMU,80,78,2023-12-03 02:00:00,1
769,Troy,Appalachian State,Troy,80,767,2023-12-03 02:00:00,1
770,Iowa,Michigan,Michigan,80,466,2023-12-03 06:00:00,1
771,Florida State,Louisville,Florida State,80,65,2023-12-03 06:00:00,1
772,Ohio,Georgia Southern,Ohio,82,118,2023-12-16 21:00:00,1
773,Louisiana,Jacksonville State,Jacksonville State,82,516,2023-12-17 00:15:00,1
774,Appalachian State,Miami (OH),Appalachian State,82,116,2023-12-17 01:30:00,1
775,Fresno State,New Mexico State,Fresno State,82,757,2023-12-17 03:45:00,1
776,Boise State,UCLA,UCLA,82,682,2023-12-17 05:30:00,1
777,Texas Tech,California,Texas Tech,82,370,2023-12-17 07:15:00,1
778,Old Dominion,Western Kentucky,Western Kentucky,82,388,2023-12-19 00:30:00,1
779,Marshall,UT San Antonio,UT San Antonio,82,743,2023-12-20 07:00:00,1
780,Syracuse,South Florida,South Florida,82,265,2023-12-22 06:00:00,1
781,UCF,Georgia Tech,Georgia Tech,82,599,2023-12-23 04:30:00,1
782,Duke,Troy,Duke,82,585,2023-12-23 22:00:00,1
783,Northern Illinois,Arkansas State,Northern Illinois,82,196,2023-12-23 22:00:00,1
784,Air Force,James Madison,Air Force,82,37,2023-12-24 01:30:00,1
785,Utah State,Georgia State,Georgia State,82,14,2023-12-24 01:30:00,1
786,Eastern Michigan,South Alabama,South Alabama,82,330,2023-12-24 05:00:00,1
787,Northwestern,Utah,Northwestern,82,19,2023-12-24 05:30:00,1
788,San José State,Coastal Carolina,Coastal Carolina,82,176,2023-12-24 08:30:00,1
789,Minnesota,Bowling Green,Minnesota,82,278,2023-12-27 00:00:00,1
790,Rice,Texas State,Texas State,82,308,2023-12-27 03:30:00,1
791,UNLV,Kansas,Kansas,82,167,2023-12-27 07:00:00,1
792,Tulane,Virginia Tech,Virginia Tech,82,540,2023-12-28 00:00:00,1
793,West Virginia,North Carolina,West Virginia,82,65,2023-12-28 03:30:00,1
794,USC,Louisville,USC,82,576,2023-12-28 06:00:00,1
795,Oklahoma State,Texas A&M,Oklahoma State,82,548,2023-12-28 07:00:00,1
796,Boston College,SMU,Boston College,82,267,2023-12-28 21:00:00,1
797,Miami,Rutgers,Rutgers,82,813,2023-12-29 00:15:00,1
798,Kansas State,NC State,Kansas State,82,142,2023-12-29 03:45:00,1
799,Oklahoma,Arizona,Arizona,82,11,2023-12-29 07:15:00,1
800,Kentucky,Clemson,Clemson,82,257,2023-12-29 22:00:00,1
801,Notre Dame,Oregon State,Notre Dame,82,715,2023-12-30 00:00:00,1
802,Iowa State,Memphis,Memphis,82,455,2023-12-30 01:30:00,1
803,Ohio State,Missouri,Missouri,82,56,2023-12-30 06:00:00,1
804,Penn State,Ole Miss,Ole Miss,82,515,2023-12-30 22:00:00,1
805,Maryland,Auburn,Maryland,82,545,2023-12-31 00:00:00,1
806,Florida State,Georgia,Georgia,82,335,2023-12-31 02:00:00,1
807,Wyoming,Toledo,Wyoming,82,47,2023-12-31 02:30:00,1
808,LSU,Wisconsin,LSU,82,599,2024-01-01 22:00:00,1
809,Oregon,Liberty,Oregon,82,756,2024-01-01 23:00:00,1
810,Tennessee,Iowa,Tennessee,82,142,2024-01-01 23:00:00,1
811,Michigan,Alabama,Michigan,82,635,2024-01-02 03:00:00,1
812,Washington,Texas,Washington,82,516,2024-01-02 06:45:00,1
813,UCF,SMU,UCF,55,116,2022-10-06 03:00:00,1
